,formatted_address,latitude,longitude,postcode,Floors,Units,Construction Year,Type,Area
1470,"4005 Rue Redpath, Montréal, QC H3G 2G9, Canada",45.5004153,-73.5843739,H3G 2G9,1.0,1.0,1982.0,Residential,118.0
1471,"4005 Rue Redpath, Montréal, QC H3G 2G9, Canada",45.5004153,-73.5843739,H3G 2G9,1.0,1.0,1982.0,Residential,103.0
1472,"4005 Rue Redpath, Montréal, QC H3G 2G9, Canada",45.5004153,-73.5843739,H3G 2G9,1.0,1.0,1982.0,Residential,140.0
1473,"4005 Rue Redpath, Montréal, QC H3G 2G9, Canada",45.5004153,-73.5843739,H3G 2G9,1.0,1.0,1982.0,Residential,154.0
1474,"4005 Rue Redpath, Montréal, QC H3G 2G9, Canada",45.5004153,-73.5843739,H3G 2G9,1.0,1.0,1982.0,Residential,123.0
1475,"4005 Rue Redpath, Montréal, QC H3G 2G9, Canada",45.5004153,-73.5843739,H3G 2G9,1.0,1.0,1982.0,Residential,135.0
1476,"4005 Rue Redpath, Montréal, QC H3G 2G9, Canada",45.5004153,-73.5843739,H3G 2G9,1.0,1.0,1982.0,Residential,85.0
1477,"1212 Rue Saint-Christophe, Montréal, QC H2L 3W6, Canada",45.515114600000004,-73.5569403,H2L 3W6,3.0,1.0,1900.0,Maison de chambres et pension,272.0
1478,"4005 Rue Redpath, Montréal, QC H3G 2G9, Canada",45.5004153,-73.5843739,H3G 2G9,1.0,1.0,1982.0,Residential,139.0
1479,"1220 Rue Saint-Christophe, Montréal, QC H2L 3W6, Canada",45.51515139999999,-73.55703419999998,H2L 3W6,3.0,8.0,1925.0,Residential,244.0
1480,"4005 Rue Redpath, Montréal, QC H3G 2G9, Canada",45.5004153,-73.5843739,H3G 2G9,1.0,1.0,1982.0,Residential,155.0
1481,"1230 Rue Saint-Christophe, Montréal, QC H2L 3W6, Canada",45.5152277,-73.5571762,H2L 3W6,3.0,3.0,1870.0,Residential,144.0
1482,"4005 Rue Redpath, Montréal, QC H3G 2G9, Canada",45.5004153,-73.5843739,H3G 2G9,1.0,1.0,1982.0,Residential,211.0
1483,"1270 Rue Saint-Christophe, Montréal, QC H2L 3W6, Canada",45.515395,-73.557638,H2L 3W6,2.0,1.0,1875.0,Residential,96.0
1484,"1276 Rue Saint-Christophe, Montréal, QC H2L 3W6, Canada",45.515476,-73.55769430000002,H2L 3W6,3.0,1.0,1870.0,Maison d'étudiants (collège et université),96.0
1485,"1592 Rue Saint-Christophe, Montréal, QC H2L 3W8, Canada",45.516845700000005,-73.56072630000001,H2L 3W8,2.0,1.0,1875.0,Residential,98.0
1486,"4005 Rue Redpath, Montréal, QC H3G 2G9, Canada",45.5004153,-73.5843739,H3G 2G9,1.0,1.0,1982.0,Residential,131.0
1487,"1594 Rue Saint-Christophe, Montréal, QC H2L 3W8, Canada",45.516838,-73.56084,H2L 3W8,2.0,1.0,1875.0,Residential,115.0
1488,"4005 Rue Redpath, Montréal, QC H3G 2G9, Canada",45.5004153,-73.5843739,H3G 2G9,1.0,1.0,1982.0,Residential,153.0
1489,"1610 Rue Saint-Christophe, Montréal, QC H2L 3W8, Canada",45.516951,-73.56112890000001,H2L 3W8,3.0,8.0,1875.0,Residential,149.0
1490,"1628 Rue Saint-Christophe, Montréal, QC H2L 3W8, Canada",45.5170379,-73.5611172,H2L 3W8,2.0,1.0,1882.0,Residential,74.0
1491,"1642 Rue Saint-Christophe, Montréal, QC H2L 3W8, Canada",45.5171432,-73.5613193,H2L 3W8,2.0,1.0,1875.0,Residential,110.0
1492,"1648 Rue Saint-Christophe, Montréal, QC H2L 3W8, Canada",45.517131,-73.561461,H2L 3W8,2.0,2.0,1875.0,Residential,110.0
1493,"1672 Rue Saint-Christophe, Montréal, QC H2L 3W8, Canada",45.5173257,-73.56173729999998,H2L 3W8,3.0,4.0,1875.0,Residential,220.0
1494,"1684 Rue Saint-Christophe, Montréal, QC H2L 3W8, Canada",45.51734099999999,-73.561944,H2L 3W8,3.0,3.0,1880.0,Residential,110.0
1495,"1692 Rue Saint-Christophe, Montréal, QC H2L 3W8, Canada",45.517401299999996,-73.56195,H2L 3W8,3.0,3.0,1875.0,Residential,110.0
1496,"3655 Rue Redpath, Montréal, QC H3G 2G9, Canada",45.499973,-73.5843371,H3G 2G9,1.0,,1982.0,"Autres services immobiliers, financiers et d'assurance",422.0
1497,"1698 Rue Saint-Christophe, Montréal, QC H2L 3W8, Canada",45.51741699999999,-73.56207490000001,H2L 3W8,3.0,2.0,1875.0,Residential,110.0
1498,"3705 Rue Redpath, Montréal, QC H3G 2G9, Canada",45.500377,-73.58394100000001,H3G 2G9,2.0,1.0,1982.0,Residential,121.0
1499,"1704 Rue Saint-Christophe, Montréal, QC H2L 3W8, Canada",45.517455,-73.56215300000001,H2L 3W8,3.0,4.0,1870.0,Residential,110.0
1500,"1710 Rue Saint-Christophe, Montréal, QC H2L 3W8, Canada",45.517484,-73.56223810000002,H2L 3W8,2.0,1.0,1875.0,Residential,110.0
1501,"1718 Rue Saint-Christophe, Montréal, QC H2L 3W8, Canada",45.5175695,-73.5623574,H2L 3W8,2.0,3.0,1875.0,Residential,92.0
1502,"1722 Rue Saint-Christophe, Montréal, QC H2L 3W8, Canada",45.517556,-73.562399,H2L 3W8,2.0,2.0,1875.0,Residential,83.0
1503,"3545 Rue Redpath, Montréal, QC H3G 2G7, Canada",45.499545,-73.5833,H3G 2G7,2.0,1.0,1967.0,Residential,120.0
1504,"3541 Rue Redpath, Montréal, QC H3G 2G7, Canada",45.499649,-73.583134,H3G 2G7,2.0,1.0,1967.0,Residential,136.0
1505,"1728 Rue Saint-Christophe, Montréal, QC H2L 3W8, Canada",45.5175837,-73.5624505,H2L 3W8,2.0,1.0,1875.0,Residential,83.0
1506,"3535 Rue Redpath, Montréal, QC H3G 2G7, Canada",45.49951,-73.5832231,H3G 2G7,2.0,1.0,1967.0,Residential,116.0
1507,"1732 Rue Saint-Christophe, Montréal, QC H2L 3W8, Canada",45.517604799999994,-73.56252959999998,H2L 3W8,2.0,1.0,1875.0,Residential,84.0
1508,"3525 Rue Redpath, Montréal, QC H3G 2G7, Canada",45.499474,-73.58314399999998,H3G 2G7,2.0,1.0,1967.0,Residential,129.0
1509,"1740 Rue Saint-Christophe, Montréal, QC H2L 3W8, Canada",45.51766749999999,-73.5625558,H2L 3W8,2.0,1.0,1875.0,Residential,110.0
1510,"3515 Rue Redpath, Montréal, QC H3G 2G7, Canada",45.499438,-73.583065,H3G 2G7,2.0,1.0,1967.0,Residential,129.0
1511,"1744 Rue Saint-Christophe, Montréal, QC H2L 3W8, Canada",45.5177128,-73.56263100000001,H2L 3W8,2.0,2.0,1875.0,Residential,110.0
1512,"3495 Rue Redpath, Montréal, QC H3G 2G7, Canada",45.499367,-73.58291700000001,H3G 2G7,2.0,1.0,1967.0,Residential,116.0
1513,"3595 Rue Redpath, Montréal, QC H3G 2G7, Canada",45.4995883,-73.5835506,H3G 2G7,2.0,1.0,1967.0,Residential,172.0
1514,"3521 Rue Redpath, Montréal, QC H3G 2G7, Canada",45.49959399999999,-73.58292890000001,H3G 2G7,2.0,1.0,1967.0,Residential,152.0
1515,"1762 Rue Saint-Christophe, Montréal, QC H2L 3W8, Canada",45.5178125,-73.5628579,H2L 3W8,3.0,4.0,1875.0,Residential,110.0
1516,"3511 Rue Redpath, Montréal, QC H3G 2G7, Canada",45.499559999999995,-73.58285099999998,H3G 2G7,2.0,1.0,1967.0,Residential,161.0
1517,"1768 Rue Saint-Christophe, Montréal, QC H2L 3W8, Canada",45.517821000000005,-73.56297599999998,H2L 3W8,2.0,2.0,1875.0,Residential,110.0
1518,"1772 Rue Saint-Christophe, Montréal, QC H2L 3W8, Canada",45.517853,-73.56304399999998,H2L 3W8,2.0,2.0,1875.0,Residential,110.0
1519,"3501 Rue Redpath, Montréal, QC H3G 2G7, Canada",45.499522999999996,-73.582774,H3G 2G7,2.0,1.0,1967.0,Residential,161.0
1520,"3481 Rue Redpath, Montréal, QC H3G 2G7, Canada",45.499454,-73.582616,H3G 2G7,2.0,1.0,1967.0,Residential,163.0
1521,"3491 Rue Redpath, Montréal, QC H3G 2G7, Canada",45.499488,-73.58269299999998,H3G 2G7,2.0,1.0,1967.0,Residential,161.0
1522,"1792 Rue Saint-Christophe, Montréal, QC H2L 3W8, Canada",45.517986799999996,-73.56325439999998,H2L 3W8,2.0,1.0,1875.0,Residential,110.0
1523,"3465 Rue Redpath, Montréal, QC H3G 2G7, Canada",45.499285799999996,-73.582527,H3G 2G7,12.0,68.0,1964.0,Residential,1196.0
1524,"3455 Rue Redpath, Montréal, QC H3G 2G7, Canada",45.4992318,-73.58213470000001,H3G 2G7,4.0,44.0,1969.0,Residential,1301.0
1525,"1796 Rue Saint-Christophe, Montréal, QC H2L 3W8, Canada",45.51799399999999,-73.56339799999998,H2L 3W8,2.0,1.0,1875.0,Residential,110.0
1526,"3445 Rue Redpath, Montréal, QC H3G 2G7, Canada",45.4988805,-73.582107,H3G 2G7,2.0,1.0,1923.0,Residential,137.0
1527,"1806 Rue Saint-Christophe, Montréal, QC H2L 3W8, Canada",45.5180711,-73.5634736,H2L 3W8,2.0,1.0,1875.0,Residential,110.0
1528,"23 Place Redpath, Montréal, QC H3G, Canada",45.498872799999994,-73.5817323,H3G,2.0,1.0,1923.0,Residential,102.0
1529,"1814 Rue Saint-Christophe, Montréal, QC H2L 3W8, Canada",45.518145700000005,-73.56357829999999,H2L 3W8,2.0,5.0,1900.0,Residential,177.0
1530,"25 Place Redpath, Montréal, QC H3G 1E2, Canada",45.499029,-73.58200699999998,H3G 1E2,2.0,1.0,1923.0,Residential,102.0
1531,"27 Place Redpath, Montréal, QC H3G 1E2, Canada",45.499083,-73.58195599999998,H3G 1E2,2.0,1.0,1923.0,Residential,102.0
1532,"2012 Rue Saint-Christophe, Montréal, QC H2L 3X2, Canada",45.518512,-73.5644219,H2L 3X2,2.0,1.0,1900.0,Residential,109.0
1533,"29 Place Redpath, Montréal, QC H3G 1E2, Canada",45.498809200000004,-73.5820179,H3G 1E2,2.0,1.0,1923.0,Residential,102.0
1534,"31 Place Redpath, Montréal, QC H3G 1E2, Canada",45.499182,-73.581867,H3G 1E2,2.0,1.0,1923.0,Residential,102.0
1535,"33 Place Redpath, Montréal, QC H3G 1E2, Canada",45.499235999999996,-73.58180290000001,H3G 1E2,2.0,1.0,1923.0,Residential,112.0
1536,"34 Place Redpath, Montréal, QC H3G 2J9, Canada",45.499143100000005,-73.5817051,H3G 2J9,2.0,1.0,1923.0,Residential,112.0
1537,"32 Place Redpath, Montréal, QC H3G 1E3, Canada",45.499074,-73.581611,H3G 1E3,2.0,1.0,1923.0,Residential,103.0
1538,"30 Place Redpath, Montréal, QC H3G 1E3, Canada",45.49901999999999,-73.581662,H3G 1E3,2.0,1.0,1923.0,Residential,103.0
1539,"2054 Rue Saint-Christophe, Montréal, QC H2L 3X2, Canada",45.5188274,-73.5650917,H2L 3X2,3.0,2.0,1885.0,Residential,122.0
1540,"28 Place Redpath, Montréal, QC H3G 1E3, Canada",45.498965999999996,-73.58171290000001,H3G 1E3,2.0,1.0,1923.0,Residential,103.0
1541,"26 Place Redpath, Montréal, QC H3G 1E3, Canada",45.498912,-73.58176399999998,H3G 1E3,2.0,1.0,1923.0,Residential,103.0
1542,"2060 Rue Saint-Christophe, Montréal, QC H2L 3X2, Canada",45.518856899999996,-73.56520499999998,H2L 3X2,3.0,1.0,1885.0,Residential,122.0
1543,"24 Place Redpath, Montréal, QC H3G, Canada",45.4988185,-73.5815416,H3G,2.0,1.0,1923.0,Residential,103.0
1544,"2064 Rue Saint-Christophe, Montréal, QC H2L 3X2, Canada",45.518893,-73.565282,H2L 3X2,3.0,1.0,1984.0,Residential,122.0
1545,"3437 Rue Redpath, Montréal, QC H3G 2G6, Canada",45.498791499999996,-73.5818906,H3G 2G6,2.0,1.0,1923.0,Residential,137.0
1546,"3431 Rue Redpath, Montréal, QC H3G 2G6, Canada",45.498700899999996,-73.58163359999999,H3G 2G6,2.0,1.0,1923.0,Residential,137.0
1547,"1 Redpath Ct, Montreal, QC H3G, Canada",45.4984472,-73.5812973,H3G,2.0,1.0,1923.0,Residential,103.0
1548,"2121 Rue Saint-Christophe, Montréal, QC H2L 3X1, Canada",45.519251000000004,-73.56563899999998,H2L 3X1,2.0,1.0,1910.0,Residential,194.0
1549,"3 Redpath Ct, Montreal, QC H3G, Canada",45.4985092,-73.58123359999998,H3G,2.0,1.0,1923.0,Residential,103.0
1550,"2109 Rue Saint-Christophe, Montréal, QC H2L 3X1, Canada",45.5191589,-73.565489,H2L 3X1,2.0,4.0,1875.0,Residential,249.0
1551,"5 Redpath Ct, Montreal, QC H3G, Canada",45.49857120000001,-73.58117,H3G,2.0,1.0,1923.0,Residential,103.0
1552,"2101 Rue Saint-Christophe, Montréal, QC H2L 3X1, Canada",45.5190992,-73.56537039999998,H2L 3X1,2.0,3.0,1875.0,Residential,249.0
1553,"7 Redpath Ct, Montreal, QC H3G, Canada",45.49863329999999,-73.5811063,H3G,2.0,1.0,1923.0,Residential,103.0
1554,"9 Redpath Ct, Montreal, QC H3G, Canada",45.4986953,-73.5810427,H3G,2.0,1.0,1923.0,Residential,103.0
1555,"11 Redpath Ct, Montreal, QC H3G, Canada",45.498757299999994,-73.58097900000001,H3G,2.0,1.0,1923.0,Residential,105.0
1556,"12 Redpath Ct, Montreal, QC H3G 2G2, Canada",45.49868060000001,-73.580827,H3G 2G2,2.0,1.0,1923.0,Residential,105.0
1557,"10 Redpath Ct, Montreal, QC H3G 2G2, Canada",45.4986032,-73.5809065,H3G 2G2,2.0,1.0,1923.0,Residential,103.0
1558,"2049 Rue Saint-Christophe, Montréal, QC H2L 3X1, Canada",45.518844,-73.56475390000001,H2L 3X1,3.0,6.0,1900.0,Residential,205.0
1559,"2039 Rue Saint-Christophe, Montréal, QC H2L 3X1, Canada",45.5187526,-73.5646501,H2L 3X1,3.0,6.0,1900.0,Residential,263.0
1560,"8 Redpath Ct, Montreal, QC H3G 2G2, Canada",45.4985448,-73.5810111,H3G 2G2,2.0,1.0,1923.0,Residential,103.0
1561,"6 Redpath Ct, Montreal, QC H3G 2G2, Canada",45.49847399999999,-73.5810391,H3G 2G2,2.0,1.0,1923.0,Residential,103.0
1562,"2031 Rue Saint-Christophe, Montréal, QC H2L 3X1, Canada",45.518786,-73.56447399999998,H2L 3X1,2.0,2.0,1875.0,Residential,283.0
1563,"4 Redpath Ct, Montreal, QC H3G 2G2, Canada",45.4984223,-73.5810922,H3G 2G2,2.0,2.0,1923.0,Residential,103.0
1564,"2 Redpath Ct, Montreal, QC H3G 2G2, Canada",45.4983706,-73.5811453,H3G 2G2,2.0,1.0,1923.0,Residential,103.0
1565,"2015 Rue Saint-Christophe, Montréal, QC H2L 3X1, Canada",45.5186006,-73.56432079999998,H2L 3X1,2.0,2.0,1885.0,Residential,66.0
1566,"3425 Rue Redpath, Montréal, QC H3G 2G2, Canada",45.498527,-73.581415,H3G 2G2,2.0,1.0,1923.0,Residential,137.0
1567,"1839 Rue Saint-Christophe, Montréal, QC H2L 3W9, Canada",45.5183972,-73.56348349999998,H2L 3W9,3.0,15.0,1920.0,Residential,208.0
1568,"1829 Rue Saint-Christophe, Montréal, QC H2L 3W9, Canada",45.518303700000004,-73.5633819,H2L 3W9,3.0,6.0,1986.0,Residential,412.0
1569,"3424 Rue Simpson, Montréal, QC H3G 2J3, Canada",45.4974419,-73.58239739999998,H3G 2J3,1.0,,1870.0,Immeuble commercial,2479.0
1570,"1815 Rue Saint-Christophe, Montréal, QC H2L 3W9, Canada",45.5182169,-73.56331390000001,H2L 3W9,3.0,2.0,1900.0,Residential,151.0
1571,"1803 Rue Saint-Christophe, Montréal, QC H2L 3W9, Canada",45.51812289999999,-73.5631654,H2L 3W9,3.0,3.0,1875.0,Maison de chambres et pension,264.0
1572,"3436 Rue Simpson, Montréal, QC H3G 2J3, Canada",45.497515,-73.58276599999998,H3G 2J3,2.0,1.0,1900.0,Residential,472.0
1573,"1795 Rue Saint-Christophe, Montréal, QC H2L 3W9, Canada",45.518102,-73.56303199999998,H2L 3W9,2.0,2.0,1880.0,Residential,180.0
1574,"3440 Rue Simpson, Montréal, QC H3H 1B8, Canada",45.4978164,-73.5826611,H3H 1B8,2.0,1.0,1910.0,Residential,522.0
1575,"1781 Rue Saint-Christophe, Montréal, QC H2L 3W9, Canada",45.51797910000001,-73.56286750000001,H2L 3W9,2.0,6.0,1875.0,Residential,374.0
1576,"1769 Rue Saint-Christophe, Montréal, QC H2L 3W9, Canada",45.5179181,-73.5627148,H2L 3W9,3.0,6.0,1885.0,Residential,242.0
1577,"1759 Rue Saint-Christophe, Montréal, QC H2L 3W9, Canada",45.5179051,-73.56268100000001,H2L 3W9,3.0,3.0,1885.0,Residential,223.0
1578,"1675 Rue Saint-Christophe, Montréal, QC H2L 3W7, Canada",45.517488,-73.56170290000001,H2L 3W7,3.0,8.0,1885.0,Residential,143.0
1579,"3467 Rue Simpson, Montréal, QC H3G 2J7, Canada",45.4982929,-73.58309799999998,H3G 2J7,2.0,1.0,1900.0,Residential,332.0
1580,"1671 Rue Saint-Christophe, Montréal, QC H2L 3W7, Canada",45.517450399999994,-73.5616548,H2L 3W7,3.0,2.0,1885.0,Residential,151.0
1581,"1663 Rue Saint-Christophe, Montréal, QC H2L 3W7, Canada",45.517399299999994,-73.5615301,H2L 3W7,3.0,4.0,1885.0,Residential,151.0
1582,"3467 Rue Simpson, Montréal, QC H3G 2J7, Canada",45.4982929,-73.58309799999998,H3G 2J7,2.0,1.0,1900.0,Residential,332.0
1583,"1655 Rue Saint-Christophe, Montréal, QC H2L 3W7, Canada",45.517353799999995,-73.56148470000001,H2L 3W7,3.0,3.0,1885.0,Residential,151.0
1584,"3465 Rue Simpson, Montréal, QC H3G 2J7, Canada",45.498251,-73.58300190000001,H3G 2J7,1.0,1.0,1900.0,Residential,29.0
1585,"1649 Rue Saint-Christophe, Montréal, QC H2L 3W7, Canada",45.5173775,-73.5613427,H2L 3W7,3.0,3.0,1885.0,Residential,151.0
1586,"3465 Rue Simpson, Montréal, QC H3G 2J7, Canada",45.498251,-73.58300190000001,H3G 2J7,1.0,1.0,1900.0,Residential,117.0
1587,"1645 Rue Saint-Christophe, Montréal, QC H2L 3W7, Canada",45.51732,-73.5613214,H2L 3W7,3.0,3.0,1885.0,Residential,151.0
1588,"3465 Rue Simpson, Montréal, QC H3G 2J7, Canada",45.498251,-73.58300190000001,H3G 2J7,1.0,1.0,1900.0,Residential,88.0
1589,"1641 Rue Saint-Christophe, Montréal, QC H2L 3W7, Canada",45.51729539999999,-73.56128120000001,H2L 3W7,3.0,3.0,1885.0,Maison de chambres et pension,151.0
1590,"3465 Rue Simpson, Montréal, QC H3G 2J7, Canada",45.498251,-73.58300190000001,H3G 2J7,1.0,1.0,1900.0,Residential,92.0
1591,"1635 Rue Saint-Christophe, Montréal, QC H2L 3W7, Canada",45.51726,-73.561173,H2L 3W7,3.0,2.0,1885.0,Residential,151.0
1592,"3461 Rue Simpson, Montréal, QC H3G 2J7, Canada",45.498128799999996,-73.58287750000001,H3G 2J7,3.0,1.0,1923.0,Residential,119.0
1593,"1625 Rue Saint-Christophe, Montréal, QC H2L 3W7, Canada",45.5171941,-73.56109570000001,H2L 3W7,3.0,3.0,1985.0,Residential,151.0
1594,"3459 Rue Simpson, Montréal, QC H3G 2J7, Canada",45.4981059,-73.5828296,H3G 2J7,3.0,1.0,1923.0,Residential,117.0
1595,"1617 Rue Saint-Christophe, Montréal, QC H2L 3W7, Canada",45.5171759,-73.5610703,H2L 3W7,3.0,4.0,1985.0,Residential,151.0
1596,"1 Place de Chelsea, Montréal, QC H3G 2J9, Canada",45.4981328,-73.58260609999998,H3G 2J9,2.0,1.0,1923.0,Residential,167.0
1597,"1613 Rue Saint-Christophe, Montréal, QC H2L 3W7, Canada",45.5171214,-73.56095049999998,H2L 3W7,2.0,2.0,1880.0,Residential,151.0
1598,"4 Place de Chelsea, Montréal, QC H3G 2J9, Canada",45.4982479,-73.582708,H3G 2J9,3.0,1.0,1923.0,Residential,184.0
1599,"1609 Rue Saint-Christophe, Montréal, QC H2L 3W7, Canada",45.517142,-73.560914,H2L 3W7,2.0,2.0,1880.0,Residential,151.0
1600,"5 Place de Chelsea, Montréal, QC H3G 2J9, Canada",45.498351,-73.582647,H3G 2J9,3.0,1.0,1923.0,Residential,155.0
1601,"1603 Rue Saint-Christophe, Montréal, QC H2L 3W7, Canada",45.517064000000005,-73.56079179999998,H2L 3W7,2.0,3.0,1880.0,Residential,151.0
1602,"6 Place de Chelsea, Montréal, QC H3G 2J9, Canada",45.498273,-73.58246690000001,H3G 2J9,2.0,1.0,1923.0,Residential,146.0
1603,"1597 Rue Saint-Christophe, Montréal, QC H2L 3W7, Canada",45.517045,-73.5607313,H2L 3W7,2.0,1.0,1880.0,Residential,151.0
1604,"7 Place de Chelsea, Montréal, QC H3G 2J9, Canada",45.498228000000005,-73.582364,H3G 2J9,3.0,1.0,1923.0,Residential,128.0
1605,"8 Place de Chelsea, Montréal, QC H3G 2J9, Canada",45.4981859,-73.58227,H3G 2J9,4.0,1.0,1923.0,Residential,129.0
1606,"9 Place de Chelsea, Montréal, QC H3G 2J9, Canada",45.498142,-73.58217490000001,H3G 2J9,4.0,1.0,1923.0,Residential,190.0
1607,"10 Place de Chelsea, Montréal, QC H3G 2J9, Canada",45.498101,-73.582073,H3G 2J9,4.0,1.0,1923.0,Residential,129.0
1608,"1247 Rue Saint-Christophe, Montréal, QC H2L 3W5, Canada",45.51551,-73.557317,H2L 3W5,1.0,1.0,1900.0,Residential,61.0
1609,"11 Place de Chelsea, Montréal, QC H3G 2J9, Canada",45.498061,-73.581971,H3G 2J9,2.0,1.0,1923.0,Residential,148.0
1610,"12 Place de Chelsea, Montréal, QC H3G 2J9, Canada",45.497995,-73.58180899999998,H3G 2J9,2.0,1.0,1923.0,Residential,176.0
1611,"1245 Rue Saint-Christophe, Montréal, QC H2L 3W5, Canada",45.51551,-73.557317,H2L 3W5,1.0,1.0,1900.0,Residential,55.0
1612,"14 Place de Chelsea, Montréal, QC H3G 2J9, Canada",45.497924,-73.58186599999998,H3G 2J9,4.0,1.0,1923.0,Residential,110.0
1613,"1243 Rue Saint-Christophe, Montréal, QC H2L 3W5, Canada",45.5155076,-73.55730530000002,H2L 3W5,1.0,1.0,1900.0,Residential,62.0
1614,"15 Place de Chelsea, Montréal, QC H3G 2J9, Canada",45.497858,-73.5819181,H3G 2J9,4.0,1.0,1923.0,Residential,117.0
1615,"1241 Rue Saint-Christophe, Montréal, QC H2L 3W5, Canada",45.515469700000004,-73.5572361,H2L 3W5,1.0,1.0,1900.0,Residential,58.0
1616,"16 Place de Chelsea, Montréal, QC H3G 1E5, Canada",45.49792120000001,-73.5821022,H3G 1E5,3.0,1.0,1923.0,Residential,121.0
1617,"17 Place de Chelsea, Montréal, QC H3G 2J9, Canada",45.497836,-73.582143,H3G 2J9,3.0,1.0,1923.0,Residential,165.0
1618,"1239 Rue Saint-Christophe, Montréal, QC H2L 3W5, Canada",45.515435100000005,-73.55720050000001,H2L 3W5,1.0,1.0,1900.0,Residential,57.0
1619,"18 Place de Chelsea, Montréal, QC H3G 1E5, Canada",45.4979232,-73.5821065,H3G 1E5,3.0,1.0,1923.0,Residential,116.0
1620,"1237 Rue Saint-Christophe, Montréal, QC H2L 3W5, Canada",45.515475,-73.55723700000001,H2L 3W5,1.0,1.0,1900.0,Residential,52.0
1621,"1235 Rue Saint-Christophe, Montréal, QC H2L 3W5, Canada",45.515431899999996,-73.5571551,H2L 3W5,1.0,1.0,1900.0,Residential,58.0
1622,"1233 Rue Saint-Christophe, Montréal, QC H2L 3W5, Canada",45.5154443,-73.5572057,H2L 3W5,1.0,1.0,1900.0,Residential,58.0
1623,"1231 Rue Saint-Christophe, Montréal, QC H2L 3W5, Canada",45.5154114,-73.5571631,H2L 3W5,1.0,1.0,1900.0,Residential,59.0
1624,"1223 Rue Saint-Christophe, Montréal, QC H2L 3W5, Canada",45.5153614,-73.557024,H2L 3W5,3.0,3.0,1900.0,Residential,182.0
1625,"1217 Rue Saint-Christophe, Montréal, QC H2L 3W5, Canada",45.51534829999999,-73.556975,H2L 3W5,3.0,3.0,1885.0,Residential,153.0
1626,"1569 Avenue des Pins, Montréal, QC H3G 1B3, Canada",45.4976456,-73.5868481,H3G 1B3,2.0,1.0,1900.0,Residential,204.0
1627,"1211 Rue Saint-Christophe, Montréal, QC H2L 3W5, Canada",45.5153176,-73.55686259999999,H2L 3W5,3.0,3.0,1885.0,Residential,169.0
1628,"1559 Avenue des Pins, Montréal, QC H3G 1B3, Canada",45.49779210000001,-73.5870145,H3G 1B3,1.0,12.0,1900.0,Residential,718.0
1629,"1196 Rue Saint-André, Montréal, QC H2L 3S9, Canada",45.5154937,-73.55650440000002,H2L 3S9,3.0,3.0,1910.0,Residential,253.0
1630,"1204 Rue Saint-André, Montréal, QC H2L 3S9, Canada",45.5156035,-73.5565818,H2L 3S9,3.0,3.0,1900.0,Residential,176.0
1631,"1210 Rue Saint-André, Montréal, QC H2L 3S9, Canada",45.515606,-73.556733,H2L 3S9,3.0,3.0,1956.0,Residential,159.0
1632,"1224 Rue Saint-André, Montréal, QC H2L 3S9, Canada",45.515669,-73.5569359,H2L 3S9,3.0,3.0,1900.0,Residential,159.0
1633,"1230 Rue Saint-André, Montréal, QC H2L 3S9, Canada",45.5157175,-73.55695820000001,H2L 3S9,3.0,3.0,1900.0,Residential,159.0
1634,"1236 Rue Saint-André, Montréal, QC H2L 3S9, Canada",45.5158042,-73.5570398,H2L 3S9,3.0,3.0,1900.0,Residential,176.0
1635,"1256 Rue Saint-André, Montréal, QC H2L 3S9, Canada",45.515887,-73.5572756,H2L 3S9,4.0,3.0,1910.0,Residential,182.0
1636,"1262 Rue Saint-André, Montréal, QC H2L 3S9, Canada",45.515856899999996,-73.557439,H2L 3S9,4.0,3.0,1910.0,Residential,175.0
1637,"1566 Rue Saint-André, Montréal, QC H2L 3T6, Canada",45.5171393,-73.560019,H2L 3T6,3.0,4.0,1875.0,Residential,148.0
1638,"1576 Rue Saint-André, Montréal, QC H2L 3T6, Canada",45.51717619999999,-73.560101,H2L 3T6,3.0,2.0,1875.0,Residential,145.0
1639,"1582 Rue Saint-André, Montréal, QC H2L 3T6, Canada",45.51716099999999,-73.560209,H2L 3T6,3.0,2.0,1875.0,Residential,144.0
1640,"1588 Rue Saint-André, Montréal, QC H2L 3T6, Canada",45.5172021,-73.5602791,H2L 3T6,3.0,5.0,1880.0,Residential,226.0
1641,"1596 Rue Saint-André, Montréal, QC H2L 3T6, Canada",45.517254,-73.560435,H2L 3T6,3.0,5.0,1880.0,Residential,226.0
1642,"1305 Avenue des Pins, Montréal, QC H3G 1B2, Canada",45.50152429999999,-73.58484539999998,H3G 1B2,4.0,1.0,1914.0,Residential,467.0
1643,"1604 Rue Saint-André, Montréal, QC H2L 3T6, Canada",45.5173137,-73.5604688,H2L 3T6,2.0,2.0,1880.0,Residential,146.0
1644,"1610 Rue Saint-André, Montréal, QC H2L 3T6, Canada",45.5174003,-73.5605418,H2L 3T6,3.0,2.0,1880.0,Maison de chambres et pension,146.0
1645,"1616 Rue Saint-André, Montréal, QC H2L 3T6, Canada",45.517362,-73.560675,H2L 3T6,3.0,2.0,1880.0,Residential,145.0
1646,"1628 Rue Saint-André, Montréal, QC H2L 3T6, Canada",45.5175061,-73.560761,H2L 3T6,3.0,3.0,1934.0,Residential,145.0
1647,"1632 Rue Saint-André, Montréal, QC H2L 3T6, Canada",45.517461,-73.560909,H2L 3T6,4.0,1.0,1885.0,Residential,40.0
